Landmarks,1441,v1.0,(mm)
#,Name,Type,X,Y,Z,NX,NY,NZ
555,Premaxilla_RIGHT.2.1.5,normal,1.693058e+02,-1.017144e+01,-2.394933e+01,7.593106e-02,-4.523697e-01,8.885922e-01
556,Premaxilla_RIGHT.2.1.6,normal,1.688395e+02,-1.163743e+01,-2.352497e+01,-1.768402e-01,2.819026e-01,9.430051e-01
557,Premaxilla_RIGHT.2.1.7,normal,1.677408e+02,-1.237177e+01,-2.421484e+01,6.464562e-01,-7.105899e-01,2.777705e-01
558,Premaxilla_RIGHT.2.1.8,normal,1.668031e+02,-1.296684e+01,-2.446066e+01,-3.840071e-02,-8.995281e-01,4.351720e-01
559,Premaxilla_RIGHT.2.1.9,normal,1.661579e+02,-1.310580e+01,-2.507498e+01,-1.605290e-01,-8.544022e-01,4.941938e-01
560,Premaxilla_RIGHT.2.2.1,normal,1.652909e+02,-8.462166e+00,-1.972423e+01,7.845209e-02,-7.851892e-01,6.142666e-01
561,Premaxilla_RIGHT.2.2.2,normal,1.636695e+02,-9.633675e+00,-2.087296e+01,4.940634e-01,1.383023e-01,8.583553e-01
562,Premaxilla_RIGHT.2.2.3,normal,1.621596e+02,-1.026604e+01,-2.074808e+01,1.927421e-02,-4.665942e-01,8.842615e-01
563,Premaxilla_RIGHT.2.2.4,normal,1.609101e+02,-1.057627e+01,-2.108082e+01,1.648810e-01,-5.325910e-01,8.301573e-01
564,Premaxilla_RIGHT.2.2.5,normal,1.601885e+02,-1.127790e+01,-2.156997e+01,-3.366122e-01,-7.860916e-01,5.184132e-01
565,Premaxilla_RIGHT.2.2.6,normal,1.597492e+02,-1.250903e+01,-2.205334e+01,2.557181e-01,-1.606683e-03,9.667501e-01
566,Premaxilla_RIGHT.2.2.7,normal,1.593797e+02,-1.435594e+01,-2.210781e+01,2.604145e-01,-2.665080e-01,9.279858e-01
567,Premaxilla_RIGHT.2.2.8,normal,1.585380e+02,-1.574648e+01,-2.267236e+01,1.014766e-01,-5.928430e-01,7.988991e-01
568,Premaxilla_RIGHT.2.2.9,normal,1.568921e+02,-1.634254e+01,-2.282565e+01,1.127164e-01,-7.299526e-01,6.741397e-01
569,Premaxilla_RIGHT.2.3.1,normal,1.572118e+02,-8.200409e+00,-2.085280e+01,-1.267765e-01,-7.352947e-02,9.892023e-01
570,Premaxilla_RIGHT.2.3.2,normal,1.551406e+02,-8.908547e+00,-2.080058e+01,-4.649900e-03,-1.972862e-01,9.803349e-01
571,Premaxilla_RIGHT.2.3.3,normal,1.534845e+02,-9.600492e+00,-2.087017e+01,4.298006e-02,-1.446264e-01,9.885525e-01
572,Premaxilla_RIGHT.2.3.4,normal,1.522337e+02,-1.042899e+01,-2.103737e+01,-5.515129e-05,-1.604863e-01,9.870381e-01
573,Premaxilla_RIGHT.2.3.5,normal,1.514305e+02,-1.152538e+01,-2.125266e+01,4.835092e-02,-2.076143e-02,9.986146e-01
574,Premaxilla_RIGHT.2.3.6,normal,1.510133e+02,-1.294237e+01,-2.151593e+01,-4.335481e-01,-1.210609e-01,8.929616e-01
575,Premaxilla_RIGHT.2.3.7,normal,1.508021e+02,-1.454219e+01,-2.193394e+01,3.679678e-01,-1.544853e-01,9.169155e-01
576,Premaxilla_RIGHT.2.3.8,normal,1.506720e+02,-1.671778e+01,-2.181186e+01,5.012708e-01,-2.768011e-01,8.198224e-01
577,Premaxilla_RIGHT.2.3.9,normal,1.512616e+02,-1.716356e+01,-2.289377e+01,-5.882856e-01,-6.360158e-01,4.994036e-01
578,Premaxilla_RIGHT.2.4.1,normal,1.494744e+02,-8.494220e+00,-2.047951e+01,1.159249e-02,-2.374460e-02,9.996509e-01
579,Premaxilla_RIGHT.2.4.2,normal,1.472317e+02,-8.970270e+00,-2.128744e+01,-6.636457e-01,-1.793708e-01,7.262235e-01
580,Premaxilla_RIGHT.2.4.3,normal,1.453492e+02,-9.666714e+00,-2.170885e+01,2.317558e-01,3.784424e-01,8.961421e-01
581,Premaxilla_RIGHT.2.4.4,normal,1.439686e+02,-1.057872e+01,-2.086312e+01,6.805640e-01,2.718657e-01,6.803836e-01
582,Premaxilla_RIGHT.2.4.5,normal,1.431773e+02,-1.180492e+01,-2.128427e+01,-2.092264e-02,2.164021e-01,9.760802e-01
583,Premaxilla_RIGHT.2.4.6,normal,1.428897e+02,-1.332277e+01,-2.135615e+01,-5.974725e-02,-7.588194e-02,9.953252e-01
584,Premaxilla_RIGHT.2.4.7,normal,1.430287e+02,-1.510028e+01,-2.155766e+01,5.435466e-01,-1.202565e-01,8.307199e-01
585,Premaxilla_RIGHT.2.4.8,normal,1.435508e+02,-1.721324e+01,-2.164429e+01,-7.017183e-02,-2.206002e-01,9.728369e-01
586,Premaxilla_RIGHT.2.4.9,normal,1.446242e+02,-1.869422e+01,-2.225598e+01,6.836037e-02,-5.703421e-01,8.185579e-01
587,Premaxilla_RIGHT.2.5.1,normal,1.420681e+02,-8.605366e+00,-2.112783e+01,-5.238461e-01,1.060222e-01,8.451892e-01
588,Premaxilla_RIGHT.2.5.2,normal,1.394353e+02,-9.058257e+00,-2.109257e+01,1.285552e-01,-4.692993e-01,8.736314e-01
589,Premaxilla_RIGHT.2.5.3,normal,1.375093e+02,-9.789115e+00,-2.114903e+01,-8.027966e-02,1.629841e-01,9.833572e-01
590,Premaxilla_RIGHT.2.5.4,normal,1.361919e+02,-1.081846e+01,-2.155128e+01,1.593308e-02,-3.936709e-01,9.191135e-01
591,Premaxilla_RIGHT.2.5.5,normal,1.354104e+02,-1.207119e+01,-2.185806e+01,8.284272e-02,-4.127369e-02,9.957076e-01
592,Premaxilla_RIGHT.2.5.6,normal,1.352599e+02,-1.362915e+01,-2.163419e+01,-1.471713e-02,2.435448e-01,9.697780e-01
593,Premaxilla_RIGHT.2.5.7,normal,1.356857e+02,-1.554239e+01,-2.150490e+01,-1.274116e-01,1.777605e-01,9.757907e-01
594,Premaxilla_RIGHT.2.5.8,normal,1.365361e+02,-1.673366e+01,-2.274625e+01,-9.104635e-01,1.457258e-01,3.870664e-01
595,Premaxilla_RIGHT.2.5.9,normal,1.381694e+02,-1.955255e+01,-2.208496e+01,-3.450136e-02,-8.578013e-01,5.128220e-01
596,Premaxilla_RIGHT.2.6.1,normal,1.343456e+02,-8.468209e+00,-2.133470e+01,-4.031410e-01,3.830824e-01,8.310988e-01
597,Premaxilla_RIGHT.2.6.2,normal,1.318565e+02,-9.018938e+00,-2.093877e+01,-4.119749e-01,1.363110e-01,9.009417e-01
598,Premaxilla_RIGHT.2.6.3,normal,1.300652e+02,-9.817350e+00,-2.051533e+01,-9.815182e-03,-8.077765e-02,9.966838e-01
599,Premaxilla_RIGHT.2.6.4,normal,1.289198e+02,-1.094095e+01,-2.062231e+01,2.924607e-02,-4.254393e-01,9.045143e-01
600,Premaxilla_RIGHT.2.6.5,normal,1.282516e+02,-1.231360e+01,-2.149404e+01,-2.062593e-01,-2.511327e-01,9.457217e-01
601,Premaxilla_RIGHT.2.6.6,normal,1.281991e+02,-1.397990e+01,-2.160345e+01,2.974410e-02,8.247694e-02,9.961490e-01
602,Premaxilla_RIGHT.2.6.7,normal,1.287451e+02,-1.598185e+01,-2.154258e+01,1.150041e-02,-4.080409e-01,9.128912e-01
603,Premaxilla_RIGHT.2.6.8,normal,1.298478e+02,-1.838325e+01,-2.134589e+01,-4.896504e-01,7.217909e-02,8.689262e-01
604,Premaxilla_RIGHT.2.6.9,normal,1.316747e+02,-2.016720e+01,-2.217964e+01,1.071525e-01,-8.055928e-01,5.826993e-01
605,Premaxilla_RIGHT.2.7.1,normal,1.263633e+02,-8.117684e+00,-2.099441e+01,6.205607e-03,1.704319e-01,9.853500e-01
606,Premaxilla_RIGHT.2.7.2,normal,1.244800e+02,-9.026736e+00,-2.125644e+01,-1.571748e-01,2.422176e-02,9.872738e-01
607,Premaxilla_RIGHT.2.7.3,normal,1.230025e+02,-9.900096e+00,-2.192274e+01,-6.069997e-01,5.400540e-02,7.928649e-01
608,Premaxilla_RIGHT.2.7.4,normal,1.219635e+02,-1.092399e+01,-2.236678e+01,-1.919799e-01,3.276719e-01,9.250810e-01
609,Premaxilla_RIGHT.2.7.5,normal,1.215514e+02,-1.238901e+01,-2.195513e+01,-4.277801e-01,-6.539838e-02,9.015140e-01
610,Premaxilla_RIGHT.2.7.6,normal,1.216651e+02,-1.428982e+01,-2.156868e+01,4.417241e-01,-9.184380e-02,8.924374e-01
611,Premaxilla_RIGHT.2.7.7,normal,1.222642e+02,-1.652076e+01,-2.136811e+01,4.143403e-02,1.316144e-01,9.904348e-01
612,Premaxilla_RIGHT.2.7.8,normal,1.233308e+02,-1.904704e+01,-2.114290e+01,-4.518709e-02,2.367334e-01,9.705234e-01
613,Premaxilla_RIGHT.2.7.9,normal,1.249789e+02,-2.137448e+01,-2.166598e+01,-4.821722e-01,-4.176977e-01,7.700900e-01
614,Premaxilla_RIGHT.2.8.1,normal,1.177365e+02,-7.647395e+00,-2.165552e+01,3.672782e-02,-4.221534e-01,9.057801e-01
615,Premaxilla_RIGHT.2.8.2,normal,1.170131e+02,-8.581768e+00,-2.171845e+01,7.914786e-02,-5.073375e-01,8.581050e-01
616,Premaxilla_RIGHT.2.8.3,normal,1.161579e+02,-9.552708e+00,-2.197151e+01,8.264648e-01,-4.385865e-01,3.529840e-01
617,Premaxilla_RIGHT.2.8.4,normal,1.155923e+02,-1.074311e+01,-2.208659e+01,-1.099558e-02,-6.108093e-01,7.917014e-01
618,Premaxilla_RIGHT.2.8.5,normal,1.153801e+02,-1.228480e+01,-2.239016e+01,-2.282994e-01,-1.428014e-01,9.630613e-01
619,Premaxilla_RIGHT.2.8.6,normal,1.156662e+02,-1.446326e+01,-2.210875e+01,5.911195e-02,-1.330959e-01,9.893388e-01
620,Premaxilla_RIGHT.2.8.7,normal,1.163430e+02,-1.698953e+01,-2.168577e+01,-3.119504e-02,3.005714e-01,9.532491e-01
621,Premaxilla_RIGHT.2.8.8,normal,1.172953e+02,-1.975112e+01,-2.100823e+01,7.673452e-02,-4.338820e-01,8.976962e-01
622,Premaxilla_RIGHT.2.8.9,normal,1.195492e+02,-2.178236e+01,-2.296844e+01,-6.610420e-01,3.444157e-01,6.666344e-01
623,Premaxilla_RIGHT.2.9.1,normal,1.098530e+02,-7.802280e+00,-1.844433e+01,1.577289e-01,-8.830692e-01,4.419395e-01
624,Premaxilla_RIGHT.2.9.2,normal,1.102647e+02,-8.615195e+00,-1.952118e+01,3.423652e-01,-1.732043e-01,9.234644e-01
625,Premaxilla_RIGHT.2.9.3,normal,1.101572e+02,-1.032093e+01,-1.980818e+01,9.825432e-02,-6.779519e-01,7.285104e-01
626,Premaxilla_RIGHT.2.9.4,normal,1.099539e+02,-1.132618e+01,-2.070860e+01,1.105103e-01,-9.472826e-01,3.007377e-01
627,Premaxilla_RIGHT.2.9.5,normal,1.098309e+02,-1.240778e+01,-2.194460e+01,9.673313e-02,-4.328325e-01,8.962694e-01
628,Premaxilla_RIGHT.2.9.6,normal,1.101968e+02,-1.463909e+01,-2.257676e+01,-2.061486e-01,1.643861e-01,9.646140e-01
629,Premaxilla_RIGHT.2.9.7,normal,1.109013e+02,-1.772691e+01,-2.163939e+01,-1.941008e-01,1.662145e-01,9.667976e-01
630,Premaxilla_RIGHT.2.9.8,normal,1.118326e+02,-2.085972e+01,-2.070025e+01,-2.798848e-01,8.313303e-02,9.564274e-01
631,Premaxilla_RIGHT.2.9.9,normal,1.127029e+02,-2.318290e+01,-2.055488e+01,5.058863e-01,-5.316020e-01,6.793220e-01
632,Nasal_LEFT.3.1.1,normal,5.913829e+01,1.902930e+00,-1.193731e+01,2.025770e-01,9.439917e-01,2.604655e-01
633,Nasal_LEFT.3.1.2,normal,5.231621e+01,4.272922e+00,-7.489518e+00,4.043624e-01,2.339935e-01,8.841596e-01
634,Nasal_LEFT.3.1.3,normal,5.165051e+01,1.704643e+00,-8.249984e+00,6.816302e-02,6.139816e-01,7.863716e-01
635,Nasal_LEFT.3.1.4,normal,5.549652e+01,4.726272e-01,-7.640512e+00,4.202161e-01,7.480230e-01,-5.136926e-01
636,Nasal_LEFT.3.1.5,normal,6.120672e+01,-1.110775e+00,-7.185926e+00,1.952513e-01,8.732045e-01,4.465322e-01
637,Nasal_LEFT.3.1.6,normal,6.638763e+01,-2.643924e+00,-6.312223e+00,1.689961e-01,2.647738e-01,9.493868e-01
638,Nasal_LEFT.3.1.7,normal,6.870264e+01,-3.737890e+00,-4.975365e+00,3.091365e-01,9.488604e-01,6.402016e-02
639,Nasal_LEFT.3.1.8,normal,6.454494e+01,-7.180786e+00,-4.324965e+00,1.788244e-01,7.558231e-01,6.298837e-01
640,Nasal_LEFT.3.1.9,normal,5.455878e+01,-6.349868e+00,-2.297110e+00,2.522736e-01,5.588436e-02,9.660408e-01
641,Nasal_LEFT.3.2.1,normal,5.708453e+01,3.662530e+00,-1.022073e+01,5.219454e-01,-6.136319e-02,8.507689e-01
642,Nasal_LEFT.3.2.2,normal,5.440138e+01,2.190574e+00,-9.644258e+00,4.089184e-01,3.604107e-01,8.383852e-01
643,Nasal_LEFT.3.2.3,normal,5.356490e+01,1.327091e+00,-7.896176e+00,1.739616e-01,8.948185e-01,4.111414e-01
644,Nasal_LEFT.3.2.4,normal,5.409654e+01,3.696612e-01,-6.194491e+00,1.217955e-01,9.919589e-01,-3.440156e-02
645,Nasal_LEFT.3.2.5,normal,5.632747e+01,-4.928572e-01,-4.530620e+00,-3.352797e-02,8.872076e-01,4.601509e-01
646,Nasal_LEFT.3.2.6,normal,5.743585e+01,-2.548178e+00,-3.740718e+00,4.178817e-01,-2.550611e-02,9.081434e-01
647,Nasal_LEFT.3.2.7,normal,5.549544e+01,-5.032206e+00,-3.067837e+00,3.083359e-01,6.852651e-01,6.598036e-01
648,Nasal_LEFT.3.2.8,normal,5.173383e+01,-6.149577e+00,-1.862662e+00,1.651921e-01,8.378661e-01,5.202806e-01
649,Nasal_LEFT.3.2.9,normal,4.630320e+01,-5.872010e+00,6.235915e-02,2.035404e-01,6.662924e-01,7.173743e-01
650,Nasal_LEFT.3.3.1,normal,5.450701e+01,4.578702e+00,-9.183780e+00,4.203038e-01,7.432648e-02,9.043343e-01
651,Nasal_LEFT.3.3.2,normal,5.325429e+01,3.309611e+00,-7.272225e+00,1.757292e-01,-2.131631e-01,9.610832e-01
652,Nasal_LEFT.3.3.3,normal,5.124356e+01,1.393756e+00,-7.190171e+00,5.127364e-01,7.331102e-01,4.468230e-01
653,Nasal_LEFT.3.3.4,normal,5.125913e+01,5.839387e-01,-4.187895e+00,2.835279e-01,8.553393e-01,4.335974e-01
654,Nasal_LEFT.3.3.5,normal,5.120270e+01,-5.106227e-01,-2.119257e+00,4.291614e-01,7.647630e-01,4.805810e-01
655,Nasal_LEFT.3.3.6,normal,4.943821e+01,-2.910804e+00,-1.789781e+00,4.837098e-01,5.595708e-02,8.734379e-01
656,Nasal_LEFT.3.3.7,normal,4.635771e+01,-4.996724e+00,-1.134265e+00,4.418579e-01,3.918774e-01,8.069657e-01
657,Nasal_LEFT.3.3.8,normal,4.306576e+01,-5.457390e+00,1.398269e+00,1.354758e-01,4.155385e-01,8.994299e-01
658,Nasal_LEFT.3.3.9,normal,3.827142e+01,-5.827847e+00,3.558255e+00,2.957614e-01,7.650383e-01,5.720503e-01
659,Nasal_LEFT.3.4.1,normal,5.216316e+01,5.380475e+00,-7.718563e+00,4.509877e-01,5.001860e-01,7.392051e-01
660,Nasal_LEFT.3.4.2,normal,5.045414e+01,3.350038e+00,-7.024870e+00,2.571546e-01,-5.248688e-01,8.114089e-01
661,Nasal_LEFT.3.4.3,normal,4.830821e+01,1.555153e+00,-5.857993e+00,2.464637e-01,9.391346e-01,2.393364e-01
662,Nasal_LEFT.3.4.4,normal,4.727314e+01,5.097361e-01,-2.620833e+00,-9.691722e-02,8.432370e-01,5.287327e-01
663,Nasal_LEFT.3.4.5,normal,4.586510e+01,-6.169538e-01,1.987810e-01,3.772593e-01,-6.632626e-02,9.237297e-01
664,Nasal_LEFT.3.4.6,normal,4.275353e+01,-2.346803e+00,1.218136e+00,1.981026e-01,-4.354871e-01,8.781267e-01
665,Nasal_LEFT.3.4.7,normal,3.918205e+01,-3.661611e+00,2.860350e+00,3.196632e-01,-2.096805e-02,9.472992e-01
666,Nasal_LEFT.3.4.8,normal,3.485853e+01,-4.778577e+00,4.670547e+00,6.897748e-01,-5.203065e-01,5.034799e-01
667,Nasal_LEFT.3.4.9,normal,3.044433e+01,-5.483925e+00,7.584640e+00,5.413153e-01,4.410291e-01,7.158709e-01
668,Nasal_LEFT.3.5.1,normal,4.979663e+01,6.068810e+00,-6.658986e+00,2.610555e-01,4.991565e-01,8.262524e-01
669,Nasal_LEFT.3.5.2,normal,4.773807e+01,3.738985e+00,-5.369473e+00,3.671777e-01,-8.370319e-01,4.056578e-01
670,Nasal_LEFT.3.5.3,normal,4.511007e+01,1.831167e+00,-3.863635e+00,4.985719e-01,8.154303e-01,2.941079e-01
671,Nasal_LEFT.3.5.4,normal,4.300424e+01,6.178740e-01,-5.890625e-01,7.545322e-01,6.393295e-01,1.481180e-01
672,Nasal_LEFT.3.5.5,normal,4.017266e+01,-7.258461e-01,2.208474e+00,5.375367e-01,1.141527e-01,8.354779e-01
673,Nasal_LEFT.3.5.6,normal,3.576812e+01,-2.094564e+00,3.328384e+00,3.477134e-01,-4.927431e-01,7.976840e-01
674,Nasal_LEFT.3.5.7,normal,3.184870e+01,-3.151947e+00,5.969191e+00,7.112055e-01,-1.738608e-01,6.811455e-01
675,Nasal_LEFT.3.5.8,normal,2.782490e+01,-4.116540e+00,9.439853e+00,4.777935e-01,2.721506e-01,8.352529e-01
676,Nasal_LEFT.3.5.9,normal,2.280284e+01,-4.927767e+00,1.210671e+01,3.480135e-01,-5.961028e-02,9.355925e-01
677,Nasal_LEFT.3.6.1,normal,4.759063e+01,6.669500e+00,-5.549560e+00,2.594995e-02,-5.554533e-01,8.311428e-01
678,Nasal_LEFT.3.6.2,normal,4.523551e+01,4.670939e+00,-2.766701e+00,6.428254e-01,3.857340e-01,6.618042e-01
679,Nasal_LEFT.3.6.3,normal,4.211863e+01,2.396613e+00,-8.576109e-01,5.404417e-01,-5.167943e-01,6.639627e-01
680,Nasal_LEFT.3.6.4,normal,3.900158e+01,7.888480e-01,2.436114e+00,4.650442e-01,-6.886469e-01,5.563268e-01
681,Nasal_LEFT.3.6.5,normal,3.441270e+01,-6.459714e-01,4.336938e+00,5.357143e-01,-7.277163e-01,4.282982e-01
682,Nasal_LEFT.3.6.6,normal,2.978843e+01,-1.797142e+00,6.945354e+00,3.210764e-01,-5.336952e-01,7.823552e-01
683,Nasal_LEFT.3.6.7,normal,2.506037e+01,-2.837916e+00,9.792090e+00,1.830020e-01,-9.337211e-01,3.076937e-01
684,Nasal_LEFT.3.6.8,normal,2.004538e+01,-3.738107e+00,1.254843e+01,4.641780e-01,7.025564e-01,5.394009e-01
685,Nasal_LEFT.3.6.9,normal,1.520009e+01,-4.599789e+00,1.648713e+01,4.007786e-01,-4.986894e-02,9.148167e-01
686,Nasal_LEFT.3.7.1,normal,4.539205e+01,7.621255e+00,-3.952853e+00,2.010942e-01,6.351128e-01,7.457834e-01
687,Nasal_LEFT.3.7.2,normal,4.193310e+01,4.651710e+00,-1.689243e+00,-5.299342e-01,5.067645e-01,6.799701e-01
688,Nasal_LEFT.3.7.3,normal,3.766360e+01,1.987433e+00,-4.504876e-01,5.025683e-01,8.427193e-01,1.930011e-01
689,Nasal_LEFT.3.7.4,normal,3.428592e+01,6.717637e-01,4.802557e+00,-1.565741e-01,3.099528e-01,9.377707e-01
690,Nasal_LEFT.3.7.5,normal,2.970959e+01,-9.469684e-01,8.401406e+00,-2.140051e-01,7.727785e-01,5.975075e-01
691,Nasal_LEFT.3.7.6,normal,2.331816e+01,-1.476477e+00,9.772679e+00,6.203426e-01,6.574528e-01,4.277043e-01
692,Nasal_LEFT.3.7.7,normal,1.842809e+01,-2.502821e+00,1.369765e+01,7.994747e-01,1.637750e-01,5.779430e-01
693,Nasal_LEFT.3.7.8,normal,1.228236e+01,-3.338212e+00,1.577897e+01,6.116022e-01,4.956022e-01,6.167019e-01
694,Nasal_LEFT.3.7.9,normal,7.017383e+00,-4.157527e+00,1.957586e+01,6.086732e-01,2.659143e-02,7.929754e-01
695,Nasal_LEFT.3.8.1,normal,4.242876e+01,7.627672e+00,-3.245651e+00,-2.561376e-01,5.660146e-01,7.835949e-01
696,Nasal_LEFT.3.8.2,normal,3.782166e+01,3.150560e+00,-1.898661e+00,3.518152e-01,3.398896e-01,8.721818e-01
697,Nasal_LEFT.3.8.3,normal,3.356633e+01,1.633142e+00,1.408960e+00,3.717074e-01,5.483866e-01,7.490699e-01
698,Nasal_LEFT.3.8.4,normal,2.883910e+01,5.958726e-01,6.252708e+00,-2.320634e-01,5.406259e-01,8.086224e-01
699,Nasal_LEFT.3.8.5,normal,2.246585e+01,2.403644e-01,8.423288e+00,5.610389e-01,3.528977e-01,7.487981e-01
700,Nasal_LEFT.3.8.6,normal,1.711345e+01,-1.064651e+00,1.286069e+01,6.445398e-01,-3.697975e-01,6.691922e-01
701,Nasal_LEFT.3.8.7,normal,1.183045e+01,-1.744181e+00,1.725159e+01,3.045032e-01,7.352646e-01,6.055278e-01
702,Nasal_LEFT.3.8.8,normal,4.864821e+00,-2.846808e+00,1.916247e+01,3.942337e-01,5.058610e-01,7.672578e-01
703,Nasal_LEFT.3.8.9,normal,-3.484788e-01,-3.490040e+00,2.367010e+01,5.576441e-01,3.072465e-01,7.711242e-01
704,Nasal_LEFT.3.9.1,normal,3.835181e+01,6.660456e+00,-3.116834e+00,6.823387e-01,5.598905e-01,4.700390e-01
705,Nasal_LEFT.3.9.2,normal,3.381120e+01,4.351362e+00,1.297794e+00,-1.868336e-01,8.184564e-01,5.433437e-01
706,Nasal_LEFT.3.9.3,normal,2.887515e+01,1.802122e+00,5.436571e+00,-3.181556e-01,7.393389e-01,5.934265e-01
707,Nasal_LEFT.3.9.4,normal,2.344744e+01,5.402823e-01,7.383721e+00,6.423898e-01,-6.492653e-02,7.636228e-01
708,Nasal_LEFT.3.9.5,normal,1.764408e+01,-6.588889e-01,1.290001e+01,3.565944e-01,-5.919358e-01,7.228088e-01
709,Nasal_LEFT.3.9.6,normal,1.019977e+01,1.251867e-01,1.460989e+01,5.035637e-01,1.655472e-01,8.479493e-01
710,Nasal_LEFT.3.9.7,normal,4.866147e+00,-9.678600e-02,1.956590e+01,4.727012e-01,5.649042e-01,6.763408e-01
711,Nasal_LEFT.3.9.8,normal,-1.456454e+00,1.087382e+00,2.396351e+01,4.819212e-01,-2.785411e-01,8.307628e-01
712,Nasal_LEFT.3.9.9,normal,-8.796219e+00,-3.398344e+00,2.694807e+01,3.933437e-01,3.857596e-01,8.345479e-01
713,Nasal_RIGHT.4.1.1,normal,-6.564810e+00,-1.047462e+01,2.596457e+01,3.938167e-01,-6.929660e-01,6.039094e-01
714,Nasal_RIGHT.4.1.2,normal,1.327662e+00,-9.612831e+00,2.123196e+01,5.810444e-01,-5.871093e-01,5.636401e-01
715,Nasal_RIGHT.4.1.3,normal,1.157527e+01,-9.390470e+00,1.339398e+01,1.992452e-01,-4.381699e-01,8.765321e-01
716,Nasal_RIGHT.4.1.4,normal,2.216790e+01,-1.114797e+01,6.895944e+00,4.454223e-01,-3.634822e-01,8.182174e-01
717,Nasal_RIGHT.4.1.5,normal,3.143031e+01,-1.238886e+01,3.143954e-01,6.085768e-01,-4.100095e-01,6.793574e-01
718,Nasal_RIGHT.4.1.6,normal,3.835789e+01,-1.196381e+01,-6.153574e+00,5.749992e-01,-5.252054e-01,6.273239e-01
719,Nasal_RIGHT.4.1.7,normal,4.464141e+01,-1.105570e+01,-1.037045e+01,4.317578e-01,-8.142181e-01,3.881163e-01
720,Nasal_RIGHT.4.1.8,normal,5.030883e+01,-8.967328e+00,-1.204536e+01,2.012901e-01,-9.324706e-01,2.999681e-01
721,Nasal_RIGHT.4.1.9,normal,5.808355e+01,-7.333742e+00,-8.946950e+00,1.661333e-01,-9.209840e-01,3.524035e-01
722,Nasal_RIGHT.4.2.1,normal,2.200599e-01,-1.454367e+01,1.854096e+01,-5.264334e-02,7.274894e-01,6.840964e-01
723,Nasal_RIGHT.4.2.2,normal,7.801610e+00,-1.234724e+01,1.178989e+01,-9.884891e-02,-4.974343e-02,9.938585e-01
724,Nasal_RIGHT.4.2.3,normal,1.606062e+01,-1.298043e+01,8.190280e+00,1.974859e-01,-4.576287e-01,8.669345e-01
725,Nasal_RIGHT.4.2.4,normal,2.449433e+01,-1.393452e+01,4.672892e+00,2.605444e-01,-5.334796e-01,8.046839e-01
726,Nasal_RIGHT.4.2.5,normal,3.162262e+01,-1.365417e+01,-1.062121e+00,5.906246e-01,-2.591816e-01,7.641909e-01
727,Nasal_RIGHT.4.2.6,normal,3.814576e+01,-1.220029e+01,-6.198110e+00,6.689616e-01,-6.313067e-01,3.923548e-01
728,Nasal_RIGHT.4.2.7,normal,4.516770e+01,-1.027422e+01,-9.187969e+00,1.362640e-01,-9.257274e-01,3.527903e-01
729,Nasal_RIGHT.4.2.8,normal,5.292210e+01,-8.749538e+00,-1.024065e+01,1.507193e-01,-8.863800e-01,4.377378e-01
730,Nasal_RIGHT.4.2.9,normal,6.133615e+01,-7.530222e+00,-1.011496e+01,-9.802848e-02,-9.910883e-01,9.019123e-02
731,Nasal_RIGHT.4.3.1,normal,1.284613e+01,-1.617665e+01,1.219454e+01,8.880811e-01,4.149542e-01,1.978003e-01
732,Nasal_RIGHT.4.3.2,normal,1.428500e+01,-1.570297e+01,7.614960e+00,6.073709e-01,-4.666517e-01,6.429128e-01
733,Nasal_RIGHT.4.3.3,normal,1.939589e+01,-1.537115e+01,3.981764e+00,5.420635e-01,-8.946665e-02,8.355613e-01
734,Nasal_RIGHT.4.3.4,normal,2.713173e+01,-1.643744e+01,2.811958e+00,6.506555e-01,4.761263e-02,7.578790e-01
735,Nasal_RIGHT.4.3.5,normal,3.201962e+01,-1.472733e+01,-2.922287e+00,5.119863e-01,-7.638844e-01,3.928749e-01
736,Nasal_RIGHT.4.3.6,normal,3.826170e+01,-1.269653e+01,-6.985164e+00,3.703310e-01,-6.678293e-01,6.456462e-01
737,Nasal_RIGHT.4.3.7,normal,4.557121e+01,-1.032008e+01,-9.564030e+00,2.150936e-01,-9.304121e-01,2.967628e-01
738,Nasal_RIGHT.4.3.8,normal,5.415418e+01,-8.541691e+00,-1.048789e+01,3.098042e-01,-9.242266e-01,2.232187e-01
739,Nasal_RIGHT.4.3.9,normal,6.375762e+01,-7.648003e+00,-1.041903e+01,2.740830e-02,-9.956257e-01,8.932183e-02
740,Nasal_RIGHT.4.4.1,normal,1.667978e+01,-1.878205e+01,6.067232e+00,-2.552616e-01,-1.375314e-01,9.570406e-01
741,Nasal_RIGHT.4.4.2,normal,1.909504e+01,-1.804550e+01,3.287112e+00,3.632138e-01,-7.445946e-03,9.316761e-01
742,Nasal_RIGHT.4.4.3,normal,2.232943e+01,-1.734840e+01,1.144715e-01,4.676692e-01,2.319416e-01,8.529295e-01
743,Nasal_RIGHT.4.4.4,normal,2.871621e+01,-1.791131e+01,-2.097588e-01,6.717800e-01,-6.801736e-01,2.933862e-01
744,Nasal_RIGHT.4.4.5,normal,3.286517e+01,-1.577993e+01,-5.008127e+00,6.394395e-01,-4.319233e-01,6.360499e-01
745,Nasal_RIGHT.4.4.6,normal,3.875051e+01,-1.337920e+01,-8.395238e+00,3.716427e-01,-8.544437e-01,3.630535e-01
